id_propiedad,zona,anillo_vial,estrato_socioeconomico,latitud,longitud,distancia_centro_km,distancia_av_banzer_km,tipo_propiedad,superficie_total_m2,superficie_construida_m2,habitaciones,banos,pisos,garage_vehiculos,antiguedad_anos,estado_conservacion,material_construccion,orientacion,tiene_piscina,tiene_jardin,amueblado,tiene_ascensor,seguridad_24h,precio_m2_usd,precio_total_usd,precio_total_bs,fecha_publicacion,disponible
SC-09625,Los Pozos,3,Medio,-17.802951,-63.171147,3.36,8.1,Terreno,351,0,0,0,0,0,0,Regular,Mixto,Este,0,0,0,0,0,249.02,90300.0,628500.0,2022-09-04,0
SC-09626,Urbarí,2,Alto,-17.7795,-63.193419,1.6,5.49,Departamento,270,239,4,2,1,1,25,Malo,Hormigón armado,Norte,0,0,0,0,1,389.09,93100.0,648000.0,2023-01-30,0
SC-09627,Av. Paurito,5,Medio-Bajo,-17.812148,-63.217361,6.97,9.12,Terreno,383,0,0,0,0,0,0,Excelente,Mixto,Sur,0,0,0,0,0,152.53,57600.0,400900.0,2023-12-31,1
SC-09628,Equipetrol Norte,3,Alto,-17.759326,-63.174548,3.42,3.26,Casa,305,126,5,3,3,4,18,Regular,Hormigón armado,Noreste,0,0,0,0,0,627.39,75300.0,524100.0,2023-10-18,0
SC-09629,Barrio Sirari,3,Medio-Alto,-17.735719,-63.193648,6.48,0.63,Casa,172,123,2,2,3,0,13,Bueno,Hormigón armado,Noreste,0,1,0,0,1,451.37,57900.0,403000.0,2024-05-12,1
SC-09630,Los Pozos,3,Medio,-17.785412,-63.150017,3.65,6.15,Penthouse,205,180,1,1,1,2,6,Bueno,Hormigón armado,Noroeste,0,0,0,0,0,307.52,54400.0,378600.0,2023-02-07,1
SC-09631,Equipetrol Norte,3,Alto,-17.768989,-63.173718,2.43,4.33,Casa,775,324,2,3,3,3,35,Malo,Adobe,Sur,1,1,1,0,0,385.49,122300.0,851200.0,2022-08-11,1
SC-09632,Av. Cristo Redentor,3,Medio,-17.768581,-63.159067,4.02,4.28,Casa,294,152,6,2,2,3,48,Regular,Hormigón armado,Sur,0,0,0,0,0,164.73,24800.0,172600.0,2024-05-28,0
SC-09633,Hamacas,2,Alto-Medio,-17.74327,-63.18631,4.87,1.47,Casa,286,156,3,2,2,4,26,Regular,Hormigón armado,Norte,0,0,0,0,1,376.73,60300.0,419700.0,2023-11-11,1
SC-09634,Urbarí,2,Alto,-17.7636,-63.184148,2.38,3.73,Duplex,221,170,4,4,3,0,30,Regular,Mixto,Oeste,1,1,0,0,1,637.5,112100.0,780200.0,2023-01-02,1
SC-09635,Plan 3000,4,Bajo,-17.803563,-63.129389,7.84,8.17,Departamento,90,84,4,2,1,0,29,Bueno,Ladrillo,Noreste,0,0,0,0,0,185.79,15200.0,105800.0,2023-03-15,1
SC-09636,Las Palmas,2,Alto-Medio,-17.753118,-63.200493,5.27,2.57,Departamento,83,76,4,1,1,0,29,Bueno,Ladrillo,Suroeste,0,0,0,1,0,409.09,32600.0,226900.0,2022-06-28,1
SC-09637,Villa 1ro de Mayo,4,Bajo,-17.798025,-63.15215,4.82,7.55,Terreno,559,0,0,0,0,0,0,Bueno,Hormigón armado,Suroeste,0,0,1,0,0,137.78,78800.0,548400.0,2023-07-29,1
SC-09638,Plan 3000,4,Bajo,-17.811669,-63.143061,7.3,9.07,Departamento,123,119,3,2,1,1,12,Excelente,Hormigón armado,Sur,0,0,1,0,0,225.97,26700.0,185800.0,2024-03-02,1
SC-09639,Plan 3000,4,Bajo,-17.804127,-63.127037,8.15,8.23,Oficina,279,180,4,2,3,0,23,Bueno,Hormigón armado,Sur,0,0,0,0,0,304.03,56200.0,391200.0,2024-02-01,0
SC-09640,Cotoca (periurbano),6,Bajo,-17.816715,-63.060393,16.6,9.63,Departamento,181,166,2,3,1,1,0,Malo,Ladrillo,Noroeste,0,0,0,0,0,137.76,22500.0,156600.0,2022-06-01,1
SC-09641,Sur (Doble Vía La Guardia),4,Medio,-17.814544,-63.176598,4.07,9.38,Departamento,114,107,4,2,1,0,20,Regular,Mixto,Sureste,0,0,1,1,0,128.63,14300.0,99500.0,2024-06-06,1
SC-09642,Av. Cristo Redentor,3,Medio,-17.765546,-63.155489,4.74,3.95,Casa,263,107,3,3,2,3,5,Bueno,Hormigón armado,Sur,0,0,1,0,0,583.04,59900.0,416900.0,2022-09-25,0
SC-09643,Av. Banzer (norte),4,Medio-Alto,-17.71605,-63.173586,8.32,1.55,Terreno,224,0,0,0,0,0,0,Regular,Mixto,Este,0,0,0,0,1,255.8,56000.0,389800.0,2023-08-11,1
SC-09644,Villa 1ro de Mayo,4,Bajo,-17.814283,-63.150444,6.81,9.36,Casa,197,154,2,4,3,4,22,Bueno,Hormigón armado,Norte,0,0,0,0,0,241.76,36000.0,250600.0,2023-07-28,0
SC-09645,Norte (Radial 26),4,Medio-Alto,-17.710978,-63.182269,8.02,2.11,Terreno,140,0,0,0,0,0,0,Malo,Ladrillo,Noreste,0,0,0,0,1,252.79,34600.0,240800.0,2024-06-15,1
SC-09646,Casco Viejo,1,Medio,-17.778953,-63.181651,0.49,5.43,Oficina,186,94,6,3,2,2,44,Bueno,Hormigón armado,Oeste,0,0,0,0,0,429.14,38600.0,268700.0,2023-06-29,0
SC-09647,Norte (Radial 26),4,Medio-Alto,-17.713472,-63.156639,10.4,1.83,Departamento,91,83,1,3,1,0,5,Bueno,Ladrillo,Oeste,0,0,0,0,1,388.43,31700.0,220600.0,2023-11-25,1
SC-09648,Beni (zona norte),3,Medio-Alto,-17.764065,-63.174124,2.93,3.78,Casa,232,142,5,2,2,3,41,Bueno,Mixto,Norte,0,1,1,0,1,463.95,68900.0,479500.0,2023-03-12,0
SC-09649,Villa 1ro de Mayo,4,Bajo,-17.805034,-63.131309,7.8,8.33,Departamento,83,75,1,3,1,0,17,Excelente,Hormigón armado,Suroeste,0,0,0,1,0,269.53,20000.0,139200.0,2023-12-04,1
SC-09650,Equipetrol Norte,3,Alto,-17.745722,-63.17513,4.86,1.75,Departamento,76,67,4,3,1,1,20,Regular,Hormigón armado,Noreste,0,0,0,1,1,840.1,58800.0,409200.0,2023-11-19,1
SC-09651,Los Pozos,3,Medio,-17.788357,-63.157171,3.22,6.48,Casa,982,811,2,4,2,2,38,Malo,Hormigón armado,Noreste,0,0,0,0,0,113.13,94000.0,654200.0,2022-04-24,1
SC-09652,Villa 1ro de Mayo,4,Bajo,-17.806203,-63.157008,5.22,8.46,Departamento,444,389,1,3,1,0,22,Bueno,Ladrillo,Noreste,0,0,0,0,0,169.07,63100.0,439200.0,2022-11-16,1
SC-09653,Av. Banzer (norte),4,Medio-Alto,-17.740684,-63.189914,5.53,1.19,Terreno,335,0,0,0,0,0,0,Bueno,Hormigón armado,Suroeste,0,0,0,0,1,420.93,138900.0,966700.0,2023-10-05,1
SC-09654,Equipetrol Sur,3,Alto,-17.76831,-63.174899,2.38,4.25,Casa,1082,518,3,2,1,1,48,Malo,Hormigón armado,Suroeste,0,0,1,0,1,391.51,203600.0,1417100.0,2024-03-09,1
SC-09655,Casco Viejo,1,Medio,-17.790873,-63.17145,1.99,6.76,Departamento,89,80,1,2,1,0,6,Bueno,Hormigón armado,Noroeste,0,0,1,1,0,428.09,34600.0,240800.0,2023-01-16,1
SC-09656,Barrio Sirari,3,Medio-Alto,-17.751361,-63.186112,3.95,2.37,Casa,306,215,2,2,3,0,4,Bueno,Hormigón armado,Sureste,0,1,1,0,1,824.87,169600.0,1180400.0,2024-05-20,1
SC-09657,El Trompillo,2,Medio-Alto,-17.80303,-63.190145,3.08,8.11,Departamento,125,121,2,3,1,2,2,Bueno,Ladrillo,Noreste,0,0,1,0,0,760.05,92900.0,646600.0,2023-04-08,1
SC-09658,Barrio Sirari,3,Medio-Alto,-17.733128,-63.178255,5.93,0.35,Departamento,187,170,3,3,1,0,8,Bueno,Hormigón armado,Oeste,0,0,1,1,0,608.94,105800.0,736400.0,2022-06-07,1
SC-09659,Plan 3000,4,Bajo,-17.796793,-63.12694,7.35,7.41,Penthouse,105,94,2,3,1,2,12,Excelente,Hormigón armado,Oeste,0,0,0,0,0,448.32,41300.0,287400.0,2022-12-30,1
SC-09660,Av. Paurito,5,Medio-Bajo,-17.799045,-63.233853,7.26,7.66,Casa,349,172,2,1,3,1,12,Regular,Ladrillo,Noroeste,0,0,0,0,0,292.84,50200.0,349400.0,2022-03-25,1
SC-09661,Equipetrol Sur,3,Alto,-17.763461,-63.180185,2.36,3.71,Casa,353,143,3,2,2,4,31,Bueno,Hormigón armado,Sur,0,1,1,0,1,615.07,85800.0,597200.0,2024-06-15,0
SC-09662,Barrio Sirari,3,Medio-Alto,-17.731251,-63.174141,6.57,0.14,Oficina,365,206,5,1,2,4,50,Bueno,Mixto,Noroeste,0,0,0,0,1,350.55,72500.0,504600.0,2023-02-19,1
SC-09663,Villa 1ro de Mayo,4,Bajo,-17.808816,-63.137102,7.61,8.75,Departamento,197,178,3,2,1,2,24,Malo,Hormigón armado,Sureste,0,0,0,0,0,126.81,21700.0,151000.0,2022-12-10,1
SC-09664,Palermo,3,Medio,-17.766392,-63.167244,3.4,4.04,Casa,134,92,6,3,2,3,33,Bueno,Mixto,Noroeste,0,1,1,0,0,295.7,26400.0,183700.0,2023-01-27,1
SC-09665,Beni (zona norte),3,Medio-Alto,-17.752841,-63.163561,5.3,2.54,Departamento,142,135,4,3,1,0,14,Bueno,Hormigón armado,Suroeste,0,0,0,0,1,505.12,68100.0,474000.0,2022-10-22,1
SC-09666,Cotoca (periurbano),6,Bajo,-17.794998,-63.063398,13.87,7.21,Casa,239,118,6,2,3,0,11,Bueno,Steel frame,Suroeste,0,1,0,0,0,140.49,15900.0,110700.0,2023-04-07,1
SC-09667,Palermo,3,Medio,-17.789355,-63.190987,1.66,6.59,Casa,224,162,2,1,1,2,27,Bueno,Hormigón armado,Suroeste,0,1,0,0,0,411.42,69300.0,482300.0,2023-09-30,1
SC-09668,Barrio Sirari,3,Medio-Alto,-17.746756,-63.190627,4.93,1.86,Casa,903,392,2,4,2,0,37,Regular,Hormigón armado,Sureste,0,1,1,0,1,393.84,157100.0,1093400.0,2023-04-16,1
SC-09669,Cotoca (periurbano),6,Bajo,-17.797574,-63.04037,16.59,7.5,Casa,305,217,6,4,1,3,22,Bueno,Hormigón armado,Suroeste,0,1,0,0,0,204.17,44500.0,309700.0,2022-07-13,0
SC-09670,Sur (Doble Vía La Guardia),4,Medio,-17.825438,-63.179285,5.0,10.59,Terreno,84,0,0,0,0,0,0,Bueno,Adobe,Noroeste,0,0,0,0,0,257.49,21800.0,151700.0,2023-12-07,1
SC-09671,Los Pozos,3,Medio,-17.786787,-63.164069,2.32,6.3,Duplex,445,316,3,3,1,0,21,Regular,Adobe,Oeste,0,0,0,0,0,381.47,115800.0,806000.0,2022-11-04,1
SC-09672,Warnes,6,Bajo,-17.521263,-63.152122,32.21,23.17,Terreno,430,0,0,0,0,0,0,Bueno,Adobe,Suroeste,0,0,0,0,0,123.8,53400.0,371700.0,2022-04-06,1
SC-09673,Av. Cristo Redentor,3,Medio,-17.765644,-63.165653,3.65,3.96,Oficina,244,166,3,4,3,0,24,Regular,Hormigón armado,Oeste,0,0,1,0,0,254.23,40300.0,280500.0,2024-03-25,0
SC-09674,Equipetrol Norte,3,Alto,-17.769878,-63.180677,1.6,4.43,Oficina,346,199,4,2,1,1,13,Regular,Hormigón armado,Oeste,0,0,0,0,1,912.32,188300.0,1310600.0,2023-02-22,1
SC-09675,Las Palmas,2,Alto-Medio,-17.767327,-63.197755,3.4,4.14,Departamento,140,126,1,2,1,0,14,Regular,Ladrillo,Noreste,1,0,1,1,1,761.89,99700.0,693900.0,2024-01-10,1
SC-09676,Cotoca (periurbano),6,Bajo,-17.813327,-63.04919,17.4,9.25,Departamento,238,213,3,2,1,1,7,Bueno,Hormigón armado,Noreste,0,0,0,1,0,202.1,42700.0,297200.0,2022-07-18,1
SC-09677,Barrio Sirari,3,Medio-Alto,-17.733797,-63.184347,5.71,0.42,Local Comercial,156,68,3,3,3,3,23,Bueno,Hormigón armado,Sureste,0,0,0,0,1,471.94,32600.0,226900.0,2022-04-21,1
SC-09678,Sur (Doble Vía La Guardia),4,Medio,-17.805074,-63.165747,4.17,8.33,Departamento,67,62,3,1,1,2,22,Bueno,Ladrillo,Noroeste,0,0,1,0,0,151.96,9600.0,66800.0,2022-09-21,1
SC-09679,Urbarí,2,Alto,-17.758389,-63.19938,4.57,3.15,Casa,189,127,4,4,3,0,2,Bueno,Adobe,Noreste,0,0,1,0,1,1009.64,124100.0,863700.0,2023-10-16,0
SC-09680,Norte (Radial 26),4,Medio-Alto,-17.72055,-63.164586,8.77,1.05,Terreno,923,0,0,0,0,0,0,Regular,Hormigón armado,Oeste,0,0,0,0,1,254.68,228400.0,1589700.0,2023-08-23,1
SC-09681,Warnes,6,Bajo,-17.513616,-63.15616,32.63,24.02,Terreno,468,0,0,0,0,0,0,Bueno,Ladrillo,Sureste,0,0,1,0,0,130.89,60500.0,421100.0,2022-04-17,1
SC-09682,Warnes,6,Bajo,-17.501469,-63.166775,32.86,25.37,Casa,118,97,6,4,3,4,31,Bueno,Hormigón armado,Norte,0,1,0,0,0,172.18,16600.0,115500.0,2024-03-10,1
SC-09683,Av. Banzer (norte),4,Medio-Alto,-17.735096,-63.17611,5.94,0.57,Casa,354,224,2,2,3,4,8,Regular,Hormigón armado,Norte,0,1,0,0,1,506.52,113700.0,791400.0,2023-10-29,0
SC-09684,Warnes,6,Bajo,-17.495204,-63.178683,32.3,26.06,Departamento,113,105,4,2,1,1,9,En construcción,Ladrillo,Norte,0,0,1,0,0,128.25,13100.0,91200.0,2023-09-06,1
SC-09685,Palermo,3,Medio,-17.769302,-63.171479,2.63,4.36,Casa,304,232,3,1,3,0,29,Bueno,Mixto,Noreste,0,0,1,0,0,222.88,50800.0,353600.0,2022-12-22,1
SC-09686,Av. Cristo Redentor,3,Medio,-17.773017,-63.155839,3.87,4.77,Casa,442,195,5,4,3,1,44,Regular,Mixto,Sureste,0,1,0,0,0,234.24,47900.0,333400.0,2022-01-12,1
SC-09687,Beni (zona norte),3,Medio-Alto,-17.756081,-63.185596,3.37,2.89,Departamento,71,68,2,1,1,0,25,Bueno,Mixto,Sur,0,0,0,0,1,317.34,20800.0,144800.0,2024-02-09,1
SC-09688,Palermo,3,Medio,-17.76426,-63.182235,2.1,3.8,Local Comercial,222,120,2,3,2,3,6,Bueno,Ladrillo,Sur,0,0,1,0,0,296.82,35400.0,246400.0,2022-01-18,1
SC-09689,Warnes,6,Bajo,-17.499336,-63.174183,32.31,25.6,Departamento,104,93,1,1,1,0,8,Bueno,Hormigón armado,Noreste,0,0,1,1,0,133.81,12300.0,85600.0,2023-07-29,1
SC-09690,Equipetrol Norte,3,Alto,-17.765717,-63.183093,2.03,3.96,Departamento,87,81,2,1,1,1,14,Bueno,Hormigón armado,Noroeste,0,0,0,1,1,652.94,51200.0,356400.0,2023-05-30,1
SC-09691,Warnes,6,Bajo,-17.510895,-63.155018,33.06,24.32,Local Comercial,217,128,2,2,1,3,23,Bueno,Adobe,Norte,0,0,1,0,0,132.89,16700.0,116200.0,2023-09-11,1
SC-09692,Av. Cristo Redentor,3,Medio,-17.771491,-63.160473,3.55,4.61,Casa,346,281,6,1,3,4,40,Bueno,Hormigón armado,Oeste,0,1,0,0,0,340.96,99500.0,692500.0,2023-06-12,1
SC-09693,Hamacas,2,Alto-Medio,-17.740058,-63.192016,5.83,1.12,Casa,94,68,4,1,2,3,3,Bueno,Hormigón armado,Suroeste,0,1,0,0,1,590.56,38400.0,267300.0,2023-09-25,0
SC-09694,Hamacas,2,Alto-Medio,-17.753724,-63.20436,5.61,2.63,Casa,584,263,2,3,3,2,26,Bueno,Hormigón armado,Norte,1,0,0,0,1,516.61,140000.0,974400.0,2022-04-02,1
SC-09695,Las Palmas,2,Alto-Medio,-17.756277,-63.208569,5.77,2.92,Local Comercial,398,229,5,4,1,2,24,Excelente,Ladrillo,Este,1,0,0,0,1,815.04,185700.0,1292500.0,2024-01-17,1
SC-09696,El Trompillo,2,Medio-Alto,-17.805805,-63.189852,3.36,8.41,Departamento,119,112,3,1,1,1,23,Excelente,Steel frame,Este,0,0,1,0,1,593.15,68100.0,474000.0,2023-07-12,1
SC-09697,Av. Paurito,5,Medio-Bajo,-17.801047,-63.224999,6.55,7.89,Terreno,125,0,0,0,0,0,0,Regular,Mixto,Noreste,0,0,0,0,0,155.15,19800.0,137800.0,2023-03-13,0
SC-09698,Av. Paurito,5,Medio-Bajo,-17.788318,-63.218637,4.46,6.47,Casa,809,356,4,1,3,3,47,Bueno,Ladrillo,Sureste,0,0,1,0,0,254.78,88100.0,613200.0,2023-12-30,1
SC-09699,Villa 1ro de Mayo,4,Bajo,-17.799442,-63.145275,5.71,7.71,Oficina,629,264,6,4,3,4,13,Bueno,Hormigón armado,Oeste,0,0,0,0,0,179.19,46600.0,324300.0,2023-06-12,1
SC-09700,Hamacas,2,Alto-Medio,-17.74469,-63.195163,5.64,1.63,Departamento,110,105,3,2,1,1,6,Bueno,Ladrillo,Este,0,0,0,0,1,814.54,83100.0,578400.0,2023-09-29,1
SC-09701,Equipetrol Norte,3,Alto,-17.751068,-63.173177,4.48,2.34,Casa,156,102,6,3,3,4,26,Excelente,Mixto,Norte,0,1,0,0,1,820.29,85800.0,597200.0,2022-09-22,1
SC-09702,Casco Viejo,1,Medio,-17.792344,-63.186487,1.51,6.92,Casa,327,155,5,1,2,0,45,Malo,Hormigón armado,Sureste,0,0,0,0,0,150.72,24500.0,170500.0,2024-04-17,1
SC-09703,Casco Viejo,1,Medio,-17.778032,-63.171238,1.69,5.33,Casa,161,113,5,2,1,4,35,Bueno,Hormigón armado,Norte,0,1,0,0,0,472.5,52500.0,365400.0,2022-06-26,1
SC-09704,Los Pozos,3,Medio,-17.782778,-63.174354,0.83,5.86,Duplex,500,203,5,4,1,2,45,Regular,Hormigón armado,Este,0,1,0,0,0,173.54,33900.0,235900.0,2024-03-04,0
SC-09705,Equipetrol Norte,3,Alto,-17.763845,-63.180343,2.3,3.76,Casa,521,270,6,2,1,3,43,Bueno,Mixto,Sur,1,0,0,0,1,851.15,237900.0,1655800.0,2022-02-18,0
SC-09706,Equipetrol Sur,3,Alto,-17.760018,-63.170825,3.73,3.33,Casa,915,559,3,2,3,3,43,En construcción,Mixto,Noroeste,0,1,0,0,0,421.02,224100.0,1559700.0,2024-04-14,0
SC-09707,Warnes,6,Bajo,-17.497352,-63.17197,32.77,25.82,Departamento,89,80,3,2,1,0,17,Bueno,Hormigón armado,Este,0,0,1,0,0,118.82,9700.0,67500.0,2023-07-19,1
SC-09708,Palermo,3,Medio,-17.774442,-63.184298,1.19,4.93,Departamento,151,151,1,2,1,1,4,Regular,Hormigón armado,Este,0,0,0,1,0,277.82,40700.0,283300.0,2024-05-22,0
SC-09709,Casco Viejo,1,Medio,-17.792645,-63.185379,1.43,6.95,Local Comercial,390,167,3,3,2,1,38,En construcción,Ladrillo,Suroeste,0,0,0,0,0,267.75,44200.0,307600.0,2022-01-03,1
SC-09710,Av. Banzer (norte),4,Medio-Alto,-17.737835,-63.194941,6.38,0.87,Casa,204,125,6,2,1,4,49,Regular,Hormigón armado,Oeste,0,0,1,0,0,418.05,49800.0,346600.0,2022-12-18,1
SC-09711,Sur (Doble Vía La Guardia),4,Medio,-17.834287,-63.18378,5.88,11.58,Casa,324,145,5,3,1,3,25,Regular,Mixto,Oeste,0,1,1,0,0,261.96,39600.0,275600.0,2023-09-24,1
SC-09712,Palermo,3,Medio,-17.775736,-63.175569,1.49,5.08,Duplex,596,282,6,2,2,3,25,Regular,Mixto,Sur,0,1,0,0,0,325.05,93400.0,650100.0,2023-04-16,1
SC-09713,Plan 3000,4,Bajo,-17.800831,-63.120729,8.46,7.86,Casa,293,157,5,3,3,1,5,Excelente,Ladrillo,Suroeste,0,1,1,0,0,272.27,40800.0,284000.0,2024-01-06,0
SC-09714,Av. Paurito,5,Medio-Bajo,-17.797696,-63.223389,6.01,7.51,Casa,166,128,3,1,3,0,42,Bueno,Hormigón armado,Noreste,0,0,1,0,0,243.92,30300.0,210900.0,2024-01-12,0
SC-09715,Urbarí,2,Alto,-17.768308,-63.207692,4.35,4.25,Casa,626,254,4,3,3,0,11,Bueno,Ladrillo,Sur,0,1,1,0,1,788.76,203200.0,1414300.0,2023-10-10,1
SC-09716,Av. Paurito,5,Medio-Bajo,-17.805773,-63.205433,5.0,8.41,Penthouse,96,95,3,1,1,0,13,Malo,Ladrillo,Noroeste,0,0,0,1,0,245.16,23000.0,160100.0,2023-01-21,0
SC-09717,Equipetrol Sur,3,Alto,-17.760473,-63.198549,4.25,3.38,Terreno,214,0,0,0,0,0,0,Malo,Ladrillo,Suroeste,0,0,0,0,1,480.11,101900.0,709200.0,2023-09-16,1
SC-09718,Palermo,3,Medio,-17.788296,-63.178075,1.0,6.47,Casa,321,134,6,1,2,3,45,Excelente,Mixto,Este,0,1,1,0,0,245.51,32000.0,222700.0,2022-04-01,0
SC-09719,Norte (Radial 26),4,Medio-Alto,-17.734668,-63.16988,6.65,0.52,Casa,170,123,5,4,3,3,33,Bueno,Hormigón armado,Norte,0,1,1,0,1,380.4,49000.0,341000.0,2022-09-26,1
SC-09720,Cotoca (periurbano),6,Bajo,-17.820767,-63.054144,17.71,10.08,Oficina,503,243,4,3,3,1,11,Malo,Ladrillo,Noreste,0,0,0,0,0,159.9,39800.0,277000.0,2023-12-09,1
SC-09721,Casco Viejo,1,Medio,-17.769835,-63.1757,2.13,4.42,Oficina,235,181,5,2,2,4,8,Excelente,Hormigón armado,Norte,0,0,0,1,0,382.78,67900.0,472600.0,2023-11-13,1
SC-09722,El Trompillo,2,Medio-Alto,-17.801171,-63.186435,2.49,7.9,Oficina,140,116,6,2,1,1,1,Regular,Hormigón armado,Norte,0,0,0,0,1,513.18,56700.0,394600.0,2024-03-28,1
SC-09723,Cotoca (periurbano),6,Bajo,-17.797122,-63.04617,15.92,7.45,Terreno,377,0,0,0,0,0,0,Regular,Hormigón armado,Sureste,0,0,0,0,0,145.75,54200.0,377200.0,2022-05-02,0
SC-09724,Norte (Radial 26),4,Medio-Alto,-17.708072,-63.178933,8.64,2.43,Oficina,423,223,2,3,2,0,4,Bueno,Hormigón armado,Sureste,0,0,0,0,1,719.82,167700.0,1167200.0,2024-06-15,1
SC-09725,Sur (Doble Vía La Guardia),4,Medio,-17.812129,-63.189212,4.0,9.12,Oficina,302,176,2,3,3,2,31,Excelente,Adobe,Sureste,0,0,1,0,0,363.89,65200.0,453800.0,2023-08-14,1
SC-09726,Palermo,3,Medio,-17.772296,-63.170321,2.42,4.69,Departamento,112,105,3,1,1,1,14,Bueno,Adobe,Oeste,0,0,0,1,0,437.6,45900.0,319500.0,2024-05-17,1
SC-09727,Av. Cristo Redentor,3,Medio,-17.756686,-63.170718,4.11,2.96,Casa,258,157,2,4,2,0,48,Bueno,Mixto,Norte,0,0,0,0,0,358.72,56700.0,394600.0,2023-04-16,1
SC-09728,Norte (Radial 26),4,Medio-Alto,-17.705279,-63.179713,8.87,2.74,Casa,341,168,5,1,3,2,41,Bueno,Hormigón armado,Sur,0,0,1,0,1,302.99,48900.0,340300.0,2024-03-23,1
SC-09729,Barrio Sirari,3,Medio-Alto,-17.757176,-63.189539,3.66,3.02,Local Comercial,453,202,2,3,2,0,25,Regular,Mixto,Noroeste,0,0,0,0,1,599.04,115800.0,806000.0,2023-06-26,1
SC-09730,Av. Banzer (norte),4,Medio-Alto,-17.7239,-63.176944,7.09,0.68,Oficina,268,136,5,4,3,3,11,Regular,Ladrillo,Norte,0,0,0,0,1,317.65,41700.0,290200.0,2022-05-30,1
SC-09731,Hamacas,2,Alto-Medio,-17.754656,-63.183779,3.33,2.74,Casa,504,210,6,1,1,4,19,Malo,Hormigón armado,Suroeste,0,1,0,0,1,407.48,84800.0,590200.0,2024-01-15,1
SC-09732,Barrio Sirari,3,Medio-Alto,-17.742986,-63.195533,5.87,1.44,Terreno,202,0,0,0,0,0,0,Malo,Hormigón armado,Oeste,0,0,1,0,1,203.46,41600.0,289500.0,2022-01-27,1
SC-09733,Av. Banzer (norte),4,Medio-Alto,-17.715046,-63.190998,8.49,1.66,Local Comercial,267,160,3,4,2,4,6,Malo,Mixto,Noreste,0,0,0,0,1,497.05,77700.0,540800.0,2023-02-06,1
SC-09734,Villa 1ro de Mayo,4,Bajo,-17.798336,-63.156702,4.38,7.59,Departamento,100,96,1,1,1,0,17,Excelente,Hormigón armado,Sur,0,0,1,0,0,249.43,23100.0,160800.0,2024-06-09,1
SC-09735,Urbarí,2,Alto,-17.783955,-63.198549,1.86,5.99,Casa,261,140,2,2,2,1,33,Regular,Hormigón armado,Sur,0,0,1,0,0,541.94,79600.0,554000.0,2023-05-26,0
SC-09736,Hamacas,2,Alto-Medio,-17.744061,-63.180782,4.45,1.56,Departamento,199,174,4,1,1,0,16,Bueno,Ladrillo,Norte,0,0,1,0,0,525.8,90600.0,630600.0,2023-12-13,1
SC-09737,Casco Viejo,1,Medio,-17.79581,-63.172631,2.41,7.3,Casa,287,183,3,1,2,3,30,Bueno,Steel frame,Noroeste,0,0,1,0,0,481.15,86100.0,599300.0,2023-06-16,1
SC-09738,Sur (Doble Vía La Guardia),4,Medio,-17.816653,-63.182119,3.75,9.62,Duplex,278,156,3,1,1,2,28,Malo,Hormigón armado,Suroeste,0,1,0,0,0,153.62,23800.0,165600.0,2022-12-19,0
SC-09739,Equipetrol Norte,3,Alto,-17.750177,-63.182921,3.74,2.24,Casa,194,156,6,2,2,4,44,Regular,Mixto,Sur,0,1,0,0,0,685.04,110300.0,767700.0,2022-06-09,1
SC-09740,El Trompillo,2,Medio-Alto,-17.793258,-63.197508,2.78,7.02,Local Comercial,143,74,3,2,3,0,15,Excelente,Ladrillo,Suroeste,0,0,0,0,1,498.58,38400.0,267300.0,2022-05-05,1
SC-09741,Hamacas,2,Alto-Medio,-17.742715,-63.19907,6.28,1.41,Casa,527,269,2,1,1,0,32,Regular,Ladrillo,Noroeste,0,1,1,0,1,383.33,102200.0,711300.0,2024-05-20,1
SC-09742,Av. Paurito,5,Medio-Bajo,-17.803353,-63.213038,5.54,8.14,Casa,162,87,2,1,3,3,1,Bueno,Hormigón armado,Noroeste,0,1,0,0,0,231.81,19300.0,134300.0,2024-05-09,1
SC-09743,Sur (Doble Vía La Guardia),4,Medio,-17.808498,-63.173105,3.77,8.71,Departamento,160,145,1,3,1,2,30,Bueno,Ladrillo,Noreste,0,0,0,1,0,222.23,33700.0,234600.0,2023-03-13,0
SC-09744,Cotoca (periurbano),6,Bajo,-17.795394,-63.041122,16.27,7.26,Terreno,154,0,0,0,0,0,0,Bueno,Hormigón armado,Sur,0,0,0,0,0,130.26,19600.0,136400.0,2022-12-30,0
SC-09745,Equipetrol Norte,3,Alto,-17.749224,-63.168208,5.21,2.13,Oficina,260,123,5,2,1,2,30,Bueno,Ladrillo,Norte,0,0,0,0,1,747.99,89100.0,620100.0,2023-10-24,1
SC-09746,Casco Viejo,1,Medio,-17.769113,-63.176108,2.16,4.34,Departamento,130,128,2,3,1,0,28,Regular,Hormigón armado,Suroeste,0,0,0,0,0,223.95,27900.0,194200.0,2023-11-13,0
SC-09747,Hamacas,2,Alto-Medio,-17.758364,-63.184592,3.01,3.15,Terreno,253,0,0,0,0,0,0,Malo,Hormigón armado,Sureste,0,0,1,0,0,301.11,74600.0,519200.0,2022-09-02,1
SC-09748,Las Palmas,2,Alto-Medio,-17.751017,-63.208716,6.37,2.33,Terreno,827,0,0,0,0,0,0,Excelente,Ladrillo,Este,1,0,1,0,1,585.29,472200.0,3286500.0,2023-03-25,1
