id_cliente,perfil_estimado,edad,genero,ingreso_mensual_bs,ingreso_mensual_usd_ref,presupuesto_max_usd,presupuesto_max_bs,fuente_contacto,dispositivo_principal,tipo_propiedad_buscada,zona_preferida_1,anillo_preferido,estrato_zona_preferida,zonas_visitadas_conteo,habitaciones_minimo,superficie_minima_m2,superficie_maxima_m2,precio_minimo_usd,precio_maximo_usd,precio_minimo_bs,precio_maximo_bs,necesita_garage,necesita_jardin,prefiere_amueblado,acepta_planos,propiedades_vistas,contactos_realizados,favoritos_guardados,dias_activo_plataforma,sesiones_totales,frecuencia_busqueda,vio_video_propiedad,solicito_visita,cerro_trato,score_engagement,tiempo_decision_dias,calificacion_atencion,fecha_registro
CLI-07211,Joven_prof,29,M,6694.0,961.78,24000.0,167000.0,Facebook,Móvil,Departamento,Av. Banzer (norte),4,Medio-Alto,3,3,147,371,13000.0,24000.0,90500.0,167000.0,0,1,0,1,44,6,16,338,4,Varias veces/semana,0,1,1,73.2,419.0,3.0,2022-07-11
CLI-07212,Empresa,55,F,119973.0,17237.5,123000.0,856100.0,Visita directa,Móvil,Oficina,Equipetrol Norte,3,Alto,3,1,152,359,68000.0,123000.0,473300.0,856100.0,1,1,0,0,74,5,7,122,116,Semanal,0,1,0,100.0,,4.0,2022-05-12
CLI-07213,Joven_prof,33,F,9728.0,1397.7,28000.0,194900.0,Instagram,Móvil,Penthouse,Equipetrol Sur,3,Alto,2,2,159,295,15000.0,28000.0,104400.0,194900.0,0,0,0,0,45,11,11,30,182,Ocasional,1,1,0,100.0,,4.0,2022-09-22
CLI-07214,Joven_prof,28,No especificado,3645.0,523.71,46000.0,320200.0,Visita directa,Desktop,Penthouse,Urbarí,2,Alto,4,1,261,623,25000.0,46000.0,174000.0,320200.0,0,1,0,0,80,0,12,170,131,Mensual,1,0,0,100.0,,,2022-11-17
CLI-07215,Joven_prof,35,M,6387.0,917.67,46000.0,320200.0,Llamada telefónica,Móvil,Penthouse,Norte (Radial 26),4,Medio-Alto,2,4,251,639,25000.0,46000.0,174000.0,320200.0,1,0,0,1,55,5,1,21,178,Semanal,0,1,0,97.9,,1.0,2023-07-02
CLI-07216,Inversor,38,M,17913.0,2573.71,293000.0,2039300.0,Visita directa,Desktop,Departamento,Los Pozos,3,Medio,2,3,247,480,161000.0,293000.0,1120600.0,2039300.0,1,1,1,1,1,14,6,188,155,Varias veces/semana,1,1,1,100.0,708.0,1.0,2023-07-13
CLI-07217,Joven_prof,23,M,7862.0,1129.6,10000.0,69600.0,Llamada telefónica,Desktop,Penthouse,Av. Cristo Redentor,3,Medio,1,4,169,311,6000.0,10000.0,41800.0,69600.0,0,1,0,1,55,4,14,35,115,Ocasional,0,1,0,100.0,,5.0,2022-06-23
CLI-07218,Familia,37,F,5060.0,727.01,77000.0,535900.0,Portal web,Desktop,Casa,Barrio Sirari,3,Medio-Alto,4,1,180,504,42000.0,77000.0,292300.0,535900.0,0,1,0,0,63,13,8,142,186,Diaria,1,1,1,100.0,500.0,3.0,2023-11-06
CLI-07219,Joven_prof,27,F,9847.0,1414.8,33000.0,229700.0,Facebook,Móvil,Departamento,Equipetrol Sur,3,Alto,1,3,91,319,18000.0,33000.0,125300.0,229700.0,1,1,1,0,35,9,5,279,139,Ocasional,0,1,0,96.2,,4.0,2023-07-09
CLI-07220,Inversor,50,M,38003.0,5460.2,284000.0,1976600.0,Llamada telefónica,Tablet,Terreno,El Trompillo,2,Medio-Alto,2,1,105,257,156000.0,284000.0,1085800.0,1976600.0,0,0,0,1,45,10,16,120,37,Mensual,1,1,0,95.6,,1.0,2022-04-10
CLI-07221,Familia,43,F,17791.0,2556.18,97000.0,675100.0,Visita directa,Desktop,Casa,Urbarí,2,Alto,2,3,187,537,53000.0,97000.0,368900.0,675100.0,1,0,0,0,21,4,6,28,154,Semanal,1,1,0,80.7,,3.0,2023-07-22
CLI-07222,Inversor,48,F,61664.0,8859.77,31000.0,215800.0,Facebook,Desktop,Local Comercial,Equipetrol Sur,3,Alto,2,3,214,574,17000.0,31000.0,118300.0,215800.0,1,1,0,0,23,13,10,161,58,Ocasional,1,1,0,87.9,,1.0,2023-07-28
CLI-07223,Inversor,38,M,35389.0,5084.63,280000.0,1948800.0,WhatsApp,Desktop,Terreno,Norte (Radial 26),4,Medio-Alto,1,2,103,334,154000.0,280000.0,1071800.0,1948800.0,0,0,0,0,80,1,17,315,187,Varias veces/semana,1,0,0,100.0,,2.0,2022-05-20
CLI-07224,Inversor,37,No especificado,38929.0,5593.25,120000.0,835200.0,Portal web,Móvil,Departamento,Barrio Sirari,3,Medio-Alto,3,3,91,346,66000.0,120000.0,459400.0,835200.0,0,1,0,0,6,0,4,359,10,Diaria,1,1,0,14.0,,,2024-06-16
CLI-07225,Familia,49,F,11983.0,1721.7,62000.0,431500.0,Facebook,Móvil,Casa,Plan 3000,4,Bajo,4,4,181,513,34000.0,62000.0,236600.0,431500.0,1,0,1,0,2,11,4,358,107,Varias veces/semana,1,1,0,74.1,,2.0,2023-04-11
CLI-07226,Familia,40,F,16164.0,2322.41,24000.0,167000.0,Llamada telefónica,Desktop,Casa,Av. Cristo Redentor,3,Medio,4,3,252,313,13000.0,24000.0,90500.0,167000.0,1,1,0,0,15,12,17,327,169,Varias veces/semana,0,1,0,100.0,,2.0,2024-03-10
CLI-07227,Jubilado,69,F,4720.0,678.16,59000.0,410600.0,Visita directa,Móvil,Departamento,Beni (zona norte),3,Medio-Alto,2,3,121,263,32000.0,59000.0,222700.0,410600.0,0,0,0,1,22,5,12,305,188,Ocasional,0,1,0,100.0,,1.0,2022-03-27
CLI-07228,Inversor,44,F,72207.0,10374.57,142000.0,988300.0,Portal web,Tablet,Casa,Norte (Radial 26),4,Medio-Alto,3,1,100,424,78000.0,142000.0,542900.0,988300.0,1,0,0,0,70,2,11,137,94,Varias veces/semana,1,0,0,91.2,,1.0,2024-05-18
CLI-07229,Jubilado,62,M,3356.0,482.18,54000.0,375800.0,Portal web,Desktop,Casa,Cotoca (periurbano),6,Bajo,3,3,80,330,30000.0,54000.0,208800.0,375800.0,0,1,1,0,65,3,9,135,177,Mensual,1,0,0,100.0,,4.0,2022-10-19
CLI-07230,Joven_prof,34,F,8212.0,1179.89,16000.0,111400.0,Portal web,Móvil,Departamento,Barrio Sirari,3,Medio-Alto,2,4,84,409,9000.0,16000.0,62600.0,111400.0,1,0,0,1,23,0,17,301,159,Semanal,0,0,0,93.2,,,2023-08-03
CLI-07231,Familia,38,M,7056.0,1013.79,43000.0,299300.0,WhatsApp,Móvil,Duplex,Warnes,6,Bajo,3,3,107,179,24000.0,43000.0,167000.0,299300.0,0,0,0,0,18,12,4,75,29,Ocasional,0,1,0,61.7,,4.0,2022-10-14
CLI-07232,Familia,37,M,8223.0,1181.47,94000.0,654200.0,Portal web,Móvil,Duplex,Cotoca (periurbano),6,Bajo,4,1,143,297,52000.0,94000.0,361900.0,654200.0,1,0,0,0,44,13,7,289,162,Diaria,0,1,1,100.0,437.0,2.0,2022-06-26
CLI-07233,Inversor,55,M,49496.0,7111.49,178000.0,1238900.0,Referido,Móvil,Local Comercial,Plan 3000,4,Bajo,3,1,252,541,98000.0,178000.0,682100.0,1238900.0,0,0,1,0,16,0,19,203,101,Varias veces/semana,1,0,0,76.3,,,2022-04-18
CLI-07234,Familia,32,M,5191.0,745.83,119000.0,828200.0,Facebook,Móvil,Duplex,Villa 1ro de Mayo,4,Bajo,4,3,127,332,65000.0,119000.0,452400.0,828200.0,1,0,0,1,52,12,18,65,182,Varias veces/semana,1,1,0,100.0,,2.0,2023-04-18
CLI-07235,Familia,37,F,15787.0,2268.25,62000.0,431500.0,Facebook,Desktop,Casa,Los Pozos,3,Medio,2,1,234,366,34000.0,62000.0,236600.0,431500.0,0,1,1,0,18,9,16,222,124,Varias veces/semana,1,1,0,100.0,,5.0,2023-04-11
CLI-07236,Joven_prof,23,M,3935.0,565.37,41000.0,285400.0,Visita directa,Móvil,Penthouse,Villa 1ro de Mayo,4,Bajo,4,3,149,532,23000.0,41000.0,160100.0,285400.0,1,0,0,0,46,9,14,200,183,Diaria,0,1,0,100.0,,2.0,2022-01-31
CLI-07237,Familia,36,M,11956.0,1717.82,86000.0,598600.0,WhatsApp,Tablet,Duplex,Barrio Sirari,3,Medio-Alto,4,4,137,314,47000.0,86000.0,327100.0,598600.0,0,1,0,0,44,11,13,270,5,Mensual,1,1,0,82.5,,3.0,2022-11-21
CLI-07238,Jubilado,60,F,4791.0,688.36,21000.0,146200.0,Referido,Móvil,Departamento,Norte (Radial 26),4,Medio-Alto,3,1,174,411,12000.0,21000.0,83500.0,146200.0,1,0,0,0,42,12,6,204,109,Semanal,1,1,1,100.0,324.0,4.0,2022-09-10
CLI-07239,Joven_prof,26,M,5637.0,809.91,9000.0,62600.0,Instagram,Desktop,Departamento,Sur (Doble Vía La Guardia),4,Medio,4,4,77,468,5000.0,9000.0,34800.0,62600.0,1,0,1,0,27,13,1,174,80,Mensual,1,1,0,78.5,,4.0,2023-12-21
CLI-07240,Joven_prof,26,M,9885.0,1420.26,46000.0,320200.0,Llamada telefónica,Tablet,Departamento,Sur (Doble Vía La Guardia),4,Medio,3,4,108,268,25000.0,46000.0,174000.0,320200.0,0,1,0,0,46,7,13,99,157,Varias veces/semana,0,1,1,100.0,378.0,4.0,2023-07-11
CLI-07241,Familia,31,No especificado,17075.0,2453.3,20000.0,139200.0,WhatsApp,Desktop,Duplex,Av. Banzer (norte),4,Medio-Alto,4,2,103,464,11000.0,20000.0,76600.0,139200.0,1,0,0,1,78,11,8,224,58,Mensual,1,1,0,100.0,,4.0,2022-12-20
CLI-07242,Joven_prof,23,M,6752.0,970.11,43000.0,299300.0,Instagram,Móvil,Penthouse,Equipetrol Norte,3,Alto,4,1,102,265,24000.0,43000.0,167000.0,299300.0,1,1,0,0,13,5,0,260,13,Mensual,1,1,0,25.4,,2.0,2024-04-09
CLI-07243,Empresa,31,F,34852.0,5007.47,633000.0,4405700.0,Facebook,Desktop,Local Comercial,Warnes,6,Bajo,4,1,249,509,348000.0,633000.0,2422100.0,4405700.0,1,1,1,1,64,15,4,177,26,Varias veces/semana,1,1,0,92.8,,5.0,2022-07-19
CLI-07244,Inversor,48,M,57088.0,8202.3,296000.0,2060200.0,WhatsApp,Móvil,Casa,Los Pozos,3,Medio,4,4,262,339,163000.0,296000.0,1134500.0,2060200.0,0,0,1,0,57,5,16,329,128,Ocasional,0,1,0,100.0,,4.0,2024-03-21
CLI-07245,Familia,36,M,6831.0,981.47,81000.0,563800.0,Portal web,Móvil,Casa,Warnes,6,Bajo,2,3,262,444,45000.0,81000.0,313200.0,563800.0,0,1,1,1,61,12,16,257,9,Mensual,1,1,0,100.0,,5.0,2023-03-12
CLI-07246,Inversor,35,M,76564.0,11000.57,231000.0,1607800.0,Visita directa,Desktop,Local Comercial,Av. Paurito,5,Medio-Bajo,4,1,40,96,127000.0,231000.0,883900.0,1607800.0,0,0,0,1,35,5,18,277,15,Semanal,1,1,0,73.0,,5.0,2022-01-07
CLI-07247,Inversor,52,F,36850.0,5294.54,62000.0,431500.0,Instagram,Móvil,Casa,Equipetrol Norte,3,Alto,1,1,169,279,34000.0,62000.0,236600.0,431500.0,0,0,0,0,20,3,19,23,82,Varias veces/semana,1,0,0,81.6,,2.0,2022-10-10
CLI-07248,Joven_prof,28,F,9764.0,1402.87,11000.0,76600.0,Referido,Móvil,Penthouse,Sur (Doble Vía La Guardia),4,Medio,4,3,66,453,6000.0,11000.0,41800.0,76600.0,1,1,0,1,4,14,9,38,16,Ocasional,1,1,0,66.8,,5.0,2022-04-22
CLI-07249,Familia,47,F,17677.0,2539.8,47000.0,327100.0,Visita directa,Móvil,Duplex,Norte (Radial 26),4,Medio-Alto,2,4,96,481,26000.0,47000.0,181000.0,327100.0,0,1,1,1,77,1,15,232,149,Semanal,0,0,0,100.0,,2.0,2022-11-23
CLI-07250,Joven_prof,25,F,9092.0,1306.32,34000.0,236600.0,Llamada telefónica,Desktop,Penthouse,Av. Paurito,5,Medio-Bajo,4,3,150,457,19000.0,34000.0,132200.0,236600.0,0,0,1,0,66,5,2,124,39,Varias veces/semana,0,1,0,63.7,,5.0,2022-08-15
CLI-07251,Familia,39,F,16864.0,2422.99,60000.0,417600.0,Facebook,Móvil,Duplex,Hamacas,2,Alto-Medio,4,3,252,322,33000.0,60000.0,229700.0,417600.0,1,0,1,0,77,10,3,73,185,Ocasional,0,1,0,100.0,,3.0,2024-03-28
CLI-07252,Familia,40,F,16047.0,2305.6,40000.0,278400.0,Portal web,Móvil,Casa,Av. Cristo Redentor,3,Medio,1,4,246,476,22000.0,40000.0,153100.0,278400.0,1,1,0,0,4,7,10,174,175,Semanal,0,1,0,95.5,,5.0,2022-11-18
CLI-07253,Familia,45,M,11068.0,1590.23,104000.0,723800.0,Facebook,Desktop,Duplex,Norte (Radial 26),4,Medio-Alto,4,4,138,469,57000.0,104000.0,396700.0,723800.0,1,1,1,0,19,14,6,22,46,Diaria,1,1,0,77.3,,1.0,2022-06-19
CLI-07254,Joven_prof,28,F,4269.0,613.36,42000.0,292300.0,Llamada telefónica,Móvil,Departamento,Urbarí,2,Alto,3,3,67,130,23000.0,42000.0,160100.0,292300.0,1,0,1,1,45,13,0,44,50,Mensual,1,1,1,76.5,595.0,1.0,2022-08-23
CLI-07255,Joven_prof,24,M,6340.0,910.92,32000.0,222700.0,Llamada telefónica,Móvil,Penthouse,Los Pozos,3,Medio,4,4,178,299,18000.0,32000.0,125300.0,222700.0,1,1,0,1,37,15,4,14,61,Semanal,0,1,0,89.8,,4.0,2023-11-06
CLI-07256,Empresa,34,F,80008.0,11495.4,257000.0,1788700.0,Instagram,Móvil,Local Comercial,Cotoca (periurbano),6,Bajo,1,2,45,260,141000.0,257000.0,981400.0,1788700.0,0,1,1,0,60,1,9,165,76,Semanal,1,0,0,73.8,,1.0,2022-05-06
CLI-07257,Joven_prof,28,F,4126.0,592.82,9000.0,62600.0,Referido,Desktop,Departamento,Av. Paurito,5,Medio-Bajo,1,3,159,420,5000.0,9000.0,34800.0,62600.0,0,1,0,1,71,8,12,279,47,Diaria,1,1,0,97.6,,4.0,2023-05-03
CLI-07258,Familia,36,F,10602.0,1523.28,43000.0,299300.0,WhatsApp,Móvil,Casa,Villa 1ro de Mayo,4,Bajo,2,1,279,388,24000.0,43000.0,167000.0,299300.0,0,0,1,0,41,7,14,238,195,Ocasional,1,1,0,100.0,,3.0,2022-07-13
CLI-07259,Joven_prof,23,F,7614.0,1093.97,42000.0,292300.0,Facebook,Móvil,Departamento,Av. Cristo Redentor,3,Medio,1,2,138,498,23000.0,42000.0,160100.0,292300.0,1,1,0,1,1,15,7,284,120,Semanal,0,1,0,95.5,,4.0,2024-03-26
CLI-07260,Jubilado,73,F,4139.0,594.68,53000.0,368900.0,Visita directa,Móvil,Casa,Villa 1ro de Mayo,4,Bajo,2,4,190,453,29000.0,53000.0,201800.0,368900.0,0,0,0,0,55,11,18,219,34,Semanal,0,1,1,100.0,33.0,4.0,2022-01-14
CLI-07261,Familia,41,M,12290.0,1765.8,15000.0,104400.0,Instagram,Desktop,Duplex,Hamacas,2,Alto-Medio,4,3,199,394,8000.0,15000.0,55700.0,104400.0,1,0,1,1,25,3,2,70,99,Varias veces/semana,1,0,0,55.2,,1.0,2023-03-13
CLI-07262,Familia,39,F,15942.0,2290.52,21000.0,146200.0,WhatsApp,Tablet,Duplex,Av. Paurito,5,Medio-Bajo,2,1,138,396,12000.0,21000.0,83500.0,146200.0,0,0,1,1,23,15,17,83,144,Ocasional,0,1,0,100.0,,4.0,2024-05-02
CLI-07263,Familia,32,M,10334.0,1484.77,27000.0,187900.0,Referido,Desktop,Casa,Cotoca (periurbano),6,Bajo,3,2,202,587,15000.0,27000.0,104400.0,187900.0,1,1,0,0,2,2,20,325,77,Varias veces/semana,1,0,0,70.1,,1.0,2022-05-15
CLI-07264,Jubilado,78,F,4734.0,680.17,33000.0,229700.0,Facebook,Desktop,Departamento,Equipetrol Sur,3,Alto,2,4,144,379,18000.0,33000.0,125300.0,229700.0,1,1,0,1,61,9,18,77,50,Mensual,1,1,0,100.0,,5.0,2023-10-06
CLI-07265,Joven_prof,35,M,3962.0,569.25,10000.0,69600.0,Instagram,Desktop,Departamento,Warnes,6,Bajo,4,1,156,478,6000.0,10000.0,41800.0,69600.0,1,0,0,0,69,8,14,172,126,Mensual,1,1,0,100.0,,4.0,2023-01-08
CLI-07266,Inversor,50,M,30414.0,4369.83,210000.0,1461600.0,Instagram,Desktop,Casa,Sur (Doble Vía La Guardia),4,Medio,2,2,85,163,116000.0,210000.0,807400.0,1461600.0,0,1,0,1,75,12,7,133,199,Ocasional,0,1,0,100.0,,1.0,2022-05-15
CLI-07267,Joven_prof,34,F,8168.0,1173.56,14000.0,97400.0,Portal web,Desktop,Departamento,Casco Viejo,1,Medio,4,4,41,417,8000.0,14000.0,55700.0,97400.0,1,0,0,0,75,4,13,243,81,Diaria,1,1,0,99.8,,2.0,2022-03-23
CLI-07268,Familia,38,F,6808.0,978.16,77000.0,535900.0,Instagram,Móvil,Casa,Norte (Radial 26),4,Medio-Alto,4,3,175,503,42000.0,77000.0,292300.0,535900.0,0,0,0,0,76,5,3,123,6,Varias veces/semana,0,1,0,60.8,,1.0,2023-04-30
CLI-07269,Inversor,60,F,77222.0,11095.11,179000.0,1245800.0,Facebook,Desktop,Local Comercial,Villa 1ro de Mayo,4,Bajo,3,2,250,537,98000.0,179000.0,682100.0,1245800.0,1,0,1,1,52,7,9,211,140,Varias veces/semana,0,1,0,100.0,,4.0,2023-08-04
CLI-07270,Familia,38,No especificado,14253.0,2047.84,75000.0,522000.0,Visita directa,Móvil,Duplex,Casco Viejo,1,Medio,4,2,216,376,41000.0,75000.0,285400.0,522000.0,1,0,1,1,63,4,0,54,54,Varias veces/semana,1,1,1,59.7,669.0,3.0,2023-09-12
CLI-07271,Familia,34,No especificado,6363.0,914.22,114000.0,793400.0,Instagram,Móvil,Casa,Urbarí,2,Alto,1,1,242,416,63000.0,114000.0,438500.0,793400.0,1,1,0,0,3,2,11,23,144,Mensual,1,0,0,72.7,,3.0,2022-09-26
CLI-07272,Joven_prof,24,F,3968.0,570.11,44000.0,306200.0,Instagram,Móvil,Penthouse,Warnes,6,Bajo,3,1,210,307,24000.0,44000.0,167000.0,306200.0,0,0,0,0,32,12,14,4,143,Varias veces/semana,0,1,0,100.0,,3.0,2022-10-19
CLI-07273,Empresa,46,M,118038.0,16959.48,289000.0,2011400.0,Visita directa,Móvil,Local Comercial,Villa 1ro de Mayo,4,Bajo,1,3,65,420,159000.0,289000.0,1106600.0,2011400.0,1,0,1,0,43,15,17,205,187,Semanal,1,1,0,100.0,,4.0,2024-03-08
CLI-07274,Inversor,40,M,26156.0,3758.05,183000.0,1273700.0,Visita directa,Desktop,Casa,Av. Paurito,5,Medio-Bajo,4,1,156,352,101000.0,183000.0,703000.0,1273700.0,0,0,0,1,43,12,16,48,171,Mensual,0,1,0,100.0,,4.0,2023-01-01
CLI-07275,Familia,30,M,15336.0,2203.45,115000.0,800400.0,Llamada telefónica,Desktop,Casa,Av. Paurito,5,Medio-Bajo,4,3,76,350,63000.0,115000.0,438500.0,800400.0,1,0,0,0,80,7,5,82,63,Semanal,0,1,0,89.9,,4.0,2022-04-25
CLI-07276,Joven_prof,26,F,8009.0,1150.72,24000.0,167000.0,Llamada telefónica,Móvil,Penthouse,Los Pozos,3,Medio,1,1,297,694,13000.0,24000.0,90500.0,167000.0,1,1,1,0,59,9,17,207,35,Mensual,0,1,0,100.0,,1.0,2023-01-10
CLI-07277,Joven_prof,32,F,6713.0,964.51,44000.0,306200.0,Referido,Móvil,Departamento,El Trompillo,2,Medio-Alto,4,2,147,348,24000.0,44000.0,167000.0,306200.0,1,1,0,0,26,4,1,135,13,Varias veces/semana,1,1,1,30.9,93.0,5.0,2023-09-01
CLI-07278,Joven_prof,31,M,8622.0,1238.79,11000.0,76600.0,WhatsApp,Móvil,Penthouse,Cotoca (periurbano),6,Bajo,4,2,161,466,6000.0,11000.0,41800.0,76600.0,1,1,1,0,72,11,4,166,127,Varias veces/semana,1,1,0,100.0,,5.0,2024-03-07
CLI-07279,Familia,42,F,12979.0,1864.8,117000.0,814300.0,Portal web,Móvil,Casa,Los Pozos,3,Medio,2,3,86,327,64000.0,117000.0,445400.0,814300.0,0,1,1,0,34,12,11,70,99,Ocasional,1,1,0,100.0,,5.0,2022-09-30
CLI-07280,Joven_prof,24,F,8604.0,1236.21,8000.0,55700.0,Referido,Móvil,Penthouse,Warnes,6,Bajo,1,1,205,271,4000.0,8000.0,27800.0,55700.0,0,0,1,1,13,15,15,295,64,Diaria,1,1,0,100.0,,4.0,2023-05-27
CLI-07281,Joven_prof,31,F,4962.0,712.93,29000.0,201800.0,Instagram,Móvil,Penthouse,Norte (Radial 26),4,Medio-Alto,3,1,49,379,16000.0,29000.0,111400.0,201800.0,1,1,0,0,17,15,3,195,165,Ocasional,0,1,0,100.0,,2.0,2023-10-31
CLI-07282,Joven_prof,30,F,8091.0,1162.5,34000.0,236600.0,Llamada telefónica,Desktop,Departamento,Norte (Radial 26),4,Medio-Alto,4,4,40,300,19000.0,34000.0,132200.0,236600.0,0,1,0,1,55,10,10,171,162,Varias veces/semana,1,1,0,100.0,,4.0,2023-08-07
CLI-07283,Joven_prof,28,M,4003.0,575.14,43000.0,299300.0,Llamada telefónica,Desktop,Penthouse,Av. Banzer (norte),4,Medio-Alto,3,2,118,394,24000.0,43000.0,167000.0,299300.0,1,0,1,0,41,2,15,357,86,Diaria,1,0,0,82.3,,5.0,2023-08-30
CLI-07284,Familia,38,M,15903.0,2284.91,37000.0,257500.0,Llamada telefónica,Desktop,Casa,Av. Banzer (norte),4,Medio-Alto,2,2,272,384,20000.0,37000.0,139200.0,257500.0,1,0,0,1,77,14,0,145,78,Semanal,0,1,1,100.0,265.0,4.0,2023-03-28
CLI-07285,Inversor,41,M,19383.0,2784.91,244000.0,1698200.0,Instagram,Tablet,Terreno,Av. Cristo Redentor,3,Medio,4,1,67,282,134000.0,244000.0,932600.0,1698200.0,0,1,0,1,28,14,10,163,90,Varias veces/semana,1,1,0,100.0,,4.0,2024-05-19
CLI-07286,Inversor,53,M,56629.0,8136.35,247000.0,1719100.0,Referido,Desktop,Departamento,Casco Viejo,1,Medio,2,4,190,351,136000.0,247000.0,946600.0,1719100.0,0,1,1,0,14,8,8,294,34,Ocasional,0,1,0,57.2,,1.0,2023-12-23
CLI-07287,Familia,46,F,12366.0,1776.72,60000.0,417600.0,WhatsApp,Desktop,Casa,Norte (Radial 26),4,Medio-Alto,4,3,105,420,33000.0,60000.0,229700.0,417600.0,1,0,0,0,22,15,16,72,117,Semanal,0,1,0,100.0,,2.0,2023-02-07
CLI-07288,Inversor,60,M,77600.0,11149.43,241000.0,1677400.0,Llamada telefónica,Móvil,Local Comercial,Cotoca (periurbano),6,Bajo,1,4,143,542,133000.0,241000.0,925700.0,1677400.0,1,0,0,1,41,4,10,324,59,Varias veces/semana,0,1,0,70.2,,2.0,2023-09-15
CLI-07289,Inversor,47,M,41775.0,6002.16,275000.0,1914000.0,Facebook,Tablet,Departamento,Las Palmas,2,Alto-Medio,2,2,43,384,151000.0,275000.0,1051000.0,1914000.0,1,1,1,0,39,4,15,86,163,Semanal,0,1,0,100.0,,3.0,2022-01-18
CLI-07290,Joven_prof,32,M,9958.0,1430.75,22000.0,153100.0,Visita directa,Desktop,Penthouse,Palermo,3,Medio,4,1,79,204,12000.0,22000.0,83500.0,153100.0,1,0,1,0,15,11,19,245,103,Semanal,1,1,0,100.0,,4.0,2022-05-09
CLI-07291,Familia,37,F,16602.0,2385.34,20000.0,139200.0,Facebook,Móvil,Casa,Equipetrol Sur,3,Alto,2,3,240,479,11000.0,20000.0,76600.0,139200.0,0,0,0,0,39,2,7,10,78,Mensual,0,0,0,62.9,,5.0,2023-10-10
CLI-07292,Familia,41,F,7787.0,1118.82,32000.0,222700.0,Visita directa,Móvil,Duplex,Sur (Doble Vía La Guardia),4,Medio,2,1,72,410,18000.0,32000.0,125300.0,222700.0,0,1,0,0,46,5,6,80,193,Diaria,0,1,1,100.0,63.0,5.0,2023-01-13
CLI-07293,Inversor,36,F,38179.0,5485.49,182000.0,1266700.0,Referido,Móvil,Terreno,Villa 1ro de Mayo,4,Bajo,2,4,182,371,100000.0,182000.0,696000.0,1266700.0,1,0,0,1,25,15,15,355,96,Diaria,1,1,0,100.0,,2.0,2022-12-13
CLI-07294,Inversor,48,M,61799.0,8879.17,274000.0,1907000.0,Instagram,Móvil,Departamento,Av. Cristo Redentor,3,Medio,1,1,275,381,151000.0,274000.0,1051000.0,1907000.0,1,1,0,0,45,11,5,193,177,Ocasional,1,1,0,100.0,,1.0,2024-02-12
CLI-07295,Empresa,50,No especificado,40062.0,5756.03,484000.0,3368600.0,Facebook,Tablet,Oficina,Beni (zona norte),3,Medio-Alto,3,1,267,544,266000.0,484000.0,1851400.0,3368600.0,0,0,1,1,47,13,5,182,164,Semanal,1,1,0,100.0,,4.0,2022-03-08
CLI-07296,Joven_prof,25,M,7106.0,1020.98,30000.0,208800.0,Portal web,Móvil,Departamento,Norte (Radial 26),4,Medio-Alto,4,2,179,364,16000.0,30000.0,111400.0,208800.0,0,1,1,0,14,5,8,112,21,Diaria,0,1,0,44.3,,1.0,2023-05-07
CLI-07297,Joven_prof,28,F,8015.0,1151.58,32000.0,222700.0,Portal web,Desktop,Departamento,Beni (zona norte),3,Medio-Alto,1,3,165,326,18000.0,32000.0,125300.0,222700.0,1,0,0,0,12,6,3,100,129,Diaria,1,1,0,68.7,,3.0,2022-08-01
CLI-07298,Familia,49,M,12152.0,1745.98,110000.0,765600.0,Llamada telefónica,Móvil,Casa,Plan 3000,4,Bajo,3,4,207,425,61000.0,110000.0,424600.0,765600.0,1,0,0,0,68,15,1,116,163,Diaria,1,1,0,100.0,,2.0,2022-10-10
CLI-07299,Familia,34,F,16184.0,2325.29,76000.0,529000.0,Instagram,Móvil,Duplex,Beni (zona norte),3,Medio-Alto,1,1,87,148,42000.0,76000.0,292300.0,529000.0,0,1,0,0,34,0,8,161,26,Diaria,1,0,0,40.8,,,2022-04-07
CLI-07300,Familia,41,M,7031.0,1010.2,116000.0,807400.0,Portal web,Móvil,Duplex,Norte (Radial 26),4,Medio-Alto,3,4,176,492,64000.0,116000.0,445400.0,807400.0,0,0,1,0,46,2,8,251,70,Diaria,0,0,0,66.0,,3.0,2024-01-21
CLI-07301,Joven_prof,25,M,7548.0,1084.48,46000.0,320200.0,Llamada telefónica,Móvil,Penthouse,Av. Paurito,5,Medio-Bajo,1,4,122,233,25000.0,46000.0,174000.0,320200.0,1,1,1,0,37,6,4,185,106,Diaria,1,1,0,76.3,,5.0,2024-03-10
CLI-07302,Familia,48,M,5715.0,821.12,109000.0,758600.0,Portal web,Desktop,Duplex,Sur (Doble Vía La Guardia),4,Medio,4,3,60,402,60000.0,109000.0,417600.0,758600.0,1,0,1,0,58,15,18,346,81,Varias veces/semana,1,1,0,100.0,,4.0,2023-07-18
CLI-07303,Familia,38,F,14015.0,2013.65,87000.0,605500.0,Facebook,Desktop,Casa,Cotoca (periurbano),6,Bajo,1,3,251,562,48000.0,87000.0,334100.0,605500.0,1,1,0,0,60,10,15,228,162,Semanal,0,1,0,100.0,,2.0,2023-01-16
CLI-07304,Familia,28,M,6431.0,923.99,90000.0,626400.0,Visita directa,Móvil,Duplex,Casco Viejo,1,Medio,1,1,69,174,50000.0,90000.0,348000.0,626400.0,1,0,0,0,20,4,3,145,104,Varias veces/semana,0,1,0,59.2,,3.0,2024-04-23
